#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
karp_02220           -          TPR_16               PF13432.10   1.5e-14   54.3   0.1   1.4e-10   41.5   0.0   1.9   1   1   1   2   2   2   2 -
karp_10835           -          TPR_16               PF13432.10   2.4e-13   50.4   0.1   2.9e-13   50.2   0.1   1.1   1   0   0   1   1   1   1 -
ta686_07510          -          TPR_16               PF13432.10   2.7e-13   50.2   0.0   2.9e-07   30.9   0.0   3.1   1   1   2   3   3   3   2 -
ta686_09355          -          TPR_16               PF13432.10     1e-12   48.4   0.0     1e-06   29.2   0.0   2.2   1   1   1   2   2   2   2 -
ikeda_09215          -          TPR_16               PF13432.10   1.2e-12   48.1   0.0   2.6e-09   37.5   0.0   2.4   1   1   0   2   2   2   1 -
kato_11995           -          TPR_16               PF13432.10   1.2e-12   48.1   0.0   2.6e-09   37.5   0.0   2.4   1   1   0   2   2   2   1 -
ut76_01635           -          TPR_16               PF13432.10   1.5e-12   47.8   0.1   2.1e-07   31.4   0.0   3.0   1   1   1   3   3   3   2 -
gilliam_13045        -          TPR_16               PF13432.10     3e-12   46.9   0.2   1.9e-07   31.6   0.0   2.1   1   1   1   2   2   2   2 -
ut176_10040          -          TPR_16               PF13432.10   4.2e-12   46.4   0.0   2.1e-05   25.0   0.0   2.6   1   1   2   3   3   3   2 -
karp_05665           -          TPR_16               PF13432.10   2.3e-11   44.1   0.0   4.9e-05   23.8   0.0   2.2   1   1   1   2   2   2   2 -
kato_05380           -          TPR_16               PF13432.10   3.8e-11   43.4   0.0   5.1e-11   43.0   0.0   1.2   1   0   0   1   1   1   1 -
boryong_00145        -          TPR_16               PF13432.10   6.2e-11   42.7   0.0   7.1e-11   42.5   0.0   1.1   1   0   0   1   1   1   1 -
ut176_10155          -          TPR_16               PF13432.10     8e-11   42.3   0.3   1.2e-07   32.2   0.3   2.1   1   1   1   2   2   2   1 -
boryong_11585        -          TPR_18               PF13512.10   1.5e-11   44.7   8.3     1e-09   38.8   4.9   3.5   2   2   1   3   3   3   1 -
ikeda_00970          -          TPR_18               PF13512.10   2.6e-11   43.9   7.8   6.1e-10   39.5   3.7   3.5   2   2   1   3   3   3   1 -
kato_05640           -          TPR_18               PF13512.10   2.6e-11   43.9   7.8   6.1e-10   39.5   3.7   3.5   2   2   1   3   3   3   1 -
ut76_04775           -          TPR_18               PF13512.10   3.3e-11   43.6   7.5   7.9e-10   39.1   3.4   3.5   2   2   1   3   3   3   1 -
ta686_01990          -          TPR_18               PF13512.10   3.5e-11   43.5   7.4   9.4e-10   38.9   3.4   3.5   2   2   1   3   3   3   1 -
karp_05520           -          TPR_18               PF13512.10   3.9e-11   43.4   7.6   7.9e-10   39.1   3.4   3.5   2   2   1   3   3   3   1 -
ut176_07715          -          TPR_18               PF13512.10   4.5e-11   43.2   8.1   9.9e-10   38.8   4.0   3.5   2   2   1   3   3   3   1 -
ut76_01395           -          TPR_19               PF14559.10   2.7e-63  210.2  76.5   5.7e-08   33.0   0.1  10.2   2   2  12  14  14  14  14 -
kato_08130           -          TPR_19               PF14559.10   1.1e-54  182.7  30.9   2.5e-06   27.8   0.6  10.4   4   2   8  13  13  13  12 -
ta686_06495          -          TPR_19               PF14559.10   3.5e-51  171.5  36.9   3.5e-08   33.7   0.1   7.9   3   2   5   9   9   9   9 -
kato_00790           -          TPR_19               PF14559.10   9.1e-51  170.1  24.8   2.5e-09   37.4   0.2   9.4   2   1   8  11  11  11  11 -
ut176_00365          -          TPR_19               PF14559.10   4.1e-50  168.1  38.9   6.1e-08   32.9   0.2   9.5   3   3   8  11  11  11  11 -
ut176_04860          -          TPR_19               PF14559.10   4.1e-50  168.1  38.9   6.1e-08   32.9   0.2   9.5   3   3   8  11  11  11  11 -
ut176_05285          -          TPR_19               PF14559.10   4.1e-50  168.1  38.9   6.1e-08   32.9   0.2   9.5   3   3   8  11  11  11  11 -
ut176_09840          -          TPR_19               PF14559.10   1.3e-49  166.5  38.2   6.1e-08   32.9   0.2   9.5   3   3   8  11  11  11  11 -
karp_00635           -          TPR_19               PF14559.10   2.6e-49  165.5  35.1   2.2e-08   34.4   1.2  10.7   4   3   7  12  12  12  10 -
ta686_08325          -          TPR_19               PF14559.10   1.1e-48  163.4  50.2     6e-09   36.2   1.5   6.9   2   2   5   8   8   8   8 -
gilliam_10750        -          TPR_19               PF14559.10   3.3e-48  161.9  46.8   1.2e-06   28.8   0.9  10.8   6   2   6  12  12  12  11 -
gilliam_07885        -          TPR_19               PF14559.10   7.1e-48  160.9  23.3   1.5e-07   31.7   0.2   8.3   2   1   7  10  10  10  10 -
gilliam_09395        -          TPR_19               PF14559.10   1.5e-47  159.8  34.2   2.8e-08   34.0   0.3   7.6   2   2   4   8   8   8   8 -
ta686_12460          -          TPR_19               PF14559.10   1.4e-45  153.5  32.8   9.2e-09   35.6   0.5   7.9   1   1   7   9   9   9   9 -
gilliam_06625        -          TPR_19               PF14559.10   1.9e-45  153.1  43.2     6e-07   29.8   0.5  10.5   6   2   4  11  11  11  10 -
gilliam_05995        -          TPR_19               PF14559.10   9.8e-45  150.8  43.3     6e-07   29.8   0.5  10.5   4   2   5  11  11  11  10 -
ut176_02445          -          TPR_19               PF14559.10   1.1e-44  150.6  17.6   1.5e-09   38.1   0.5   6.5   4   2   3   7   7   7   7 -
ut76_03145           -          TPR_19               PF14559.10   9.1e-44  147.7  21.5   3.5e-08   33.7   0.1   7.7   3   2   6   9   9   9   9 -
ut76_10160           -          TPR_19               PF14559.10   8.7e-43  144.6  22.8     2e-07   31.3   1.0   7.4   5   2   1   7   7   7   7 -
kato_06665           -          TPR_19               PF14559.10   1.8e-42  143.5  26.0     2e-07   31.3   1.0   7.2   6   1   1   7   7   7   7 -
karp_07815           -          TPR_19               PF14559.10   2.1e-42  143.3  23.2   3.8e-07   30.4   0.2   8.3   3   3   6   9   9   9   9 -
gilliam_07410        -          TPR_19               PF14559.10   2.3e-42  143.2  19.0   8.8e-09   35.6   0.8   6.6   3   2   3   7   7   7   7 -
ikeda_01310          -          TPR_19               PF14559.10     8e-42  141.5  26.7     2e-07   31.3   1.0   7.2   6   1   1   7   7   7   7 -
ta686_00215          -          TPR_19               PF14559.10   9.3e-42  141.3  25.3   1.8e-07   31.4   0.9   7.3   6   1   0   7   7   7   6 -
ta686_05190          -          TPR_19               PF14559.10   9.3e-42  141.3  25.3   1.8e-07   31.4   0.9   7.3   6   1   0   7   7   7   6 -
ta686_02040          -          TPR_19               PF14559.10     5e-40  135.7  30.9   4.1e-08   33.5   0.3   7.3   3   1   6   9   9   9   8 -
kato_04115           -          TPR_19               PF14559.10   1.8e-39  133.9  30.1   8.8e-07   29.2   1.0   6.5   6   0   0   6   6   6   6 -
kato_08440           -          TPR_19               PF14559.10   1.8e-39  133.9  30.1   8.8e-07   29.2   1.0   6.5   6   0   0   6   6   6   6 -
ut176_04380          -          TPR_19               PF14559.10   3.9e-38  129.7  31.2   6.4e-07   29.7   0.9   7.5   3   3   6   9   9   9   9 -
karp_09530           -          TPR_19               PF14559.10   4.4e-36  123.1  38.7   1.1e-06   28.9   0.6   8.3   3   1   6  10  10  10   8 -
ut176_07345          -          TPR_19               PF14559.10   5.7e-36  122.7  12.2   1.2e-09   38.4   0.5   5.5   3   2   3   6   6   6   6 -
kato_08500           -          TPR_19               PF14559.10   1.2e-35  121.7  25.0   1.5e-10   41.3   0.3   4.6   2   1   3   5   5   5   5 -
ut176_08880          -          TPR_19               PF14559.10   2.2e-35  120.8  20.9     3e-08   34.0   0.3   7.3   5   1   3   8   8   8   7 -
karp_01040           -          TPR_19               PF14559.10     3e-35  120.4  38.3   1.2e-07   32.0   0.8   7.9   4   2   5   9   9   9   7 -
ta686_08005          -          TPR_19               PF14559.10   5.4e-35  119.6  18.6   2.5e-06   27.8   0.0   6.3   4   2   2   6   6   6   6 -
kato_10250           -          TPR_19               PF14559.10   1.4e-34  118.3  13.4   1.5e-10   41.3   0.3   4.3   2   1   1   4   4   4   4 -
ut176_01130          -          TPR_19               PF14559.10   1.4e-34  118.2  25.2   5.7e-07   29.8   0.1   6.7   1   1   6   8   8   8   8 -
boryong_07370        -          TPR_19               PF14559.10     9e-34  115.7  25.4   1.6e-05   25.2   0.2   7.2   2   1   7   9   9   9   9 -
karp_03465           -          TPR_19               PF14559.10   1.3e-32  112.0  49.3   1.3e-05   25.5   0.1   7.6   1   1   9  10  10  10  10 -
karp_10465           -          TPR_19               PF14559.10   1.3e-32  112.0  49.3   1.3e-05   25.5   0.1   7.6   1   1   9  10  10  10  10 -
ta686_07620          -          TPR_19               PF14559.10   1.8e-32  111.6  19.2   5.7e-08   33.0   0.3   6.5   4   2   2   7   7   7   7 -
ut176_03600          -          TPR_19               PF14559.10   1.8e-32  111.5  10.2     6e-10   39.4   0.5   4.3   3   1   1   4   4   4   4 -
ut176_08060          -          TPR_19               PF14559.10   3.4e-32  110.7  20.3   2.2e-07   31.2   0.2   6.5   5   1   0   6   6   6   5 -
karp_04940           -          TPR_19               PF14559.10   4.4e-32  110.3  19.7   2.2e-07   31.2   0.2   6.5   5   1   0   6   6   6   5 -
karp_07160           -          TPR_19               PF14559.10   4.4e-32  110.3  19.7   2.2e-07   31.2   0.2   6.5   5   1   0   6   6   6   5 -
karp_07740           -          TPR_19               PF14559.10   4.4e-32  110.3  19.7   2.2e-07   31.2   0.2   6.5   5   1   0   6   6   6   5 -
karp_08445           -          TPR_19               PF14559.10   4.4e-32  110.3  19.7   2.2e-07   31.2   0.2   6.5   5   1   0   6   6   6   5 -
ut176_09885          -          TPR_19               PF14559.10   4.8e-31  107.0  28.4   5.4e-06   26.7   0.1   6.8   5   2   2   7   7   7   7 -
ut76_10340           -          TPR_19               PF14559.10   5.3e-31  106.8  13.8   1.2e-07   32.1   0.1   5.5   5   0   0   5   5   5   5 -
ta686_02130          -          TPR_19               PF14559.10     1e-30  105.9  13.9     2e-08   34.5   0.3   5.3   4   1   0   5   5   5   5 -
ut76_06370           -          TPR_19               PF14559.10   1.2e-30  105.7  20.4   2.1e-09   37.6   1.3   4.7   2   1   3   5   5   5   5 -
ut176_04865          -          TPR_19               PF14559.10   4.4e-30  103.9  15.2   9.4e-10   38.7   0.1   3.8   2   1   2   4   4   4   4 -
gilliam_04405        -          TPR_19               PF14559.10   4.8e-30  103.7  20.8   2.8e-07   30.8   0.6   6.0   5   2   0   5   5   5   4 -
gilliam_08555        -          TPR_19               PF14559.10     6e-30  103.4   5.3   1.4e-07   31.8   0.2   4.7   3   2   2   5   5   5   5 -
kato_10180           -          TPR_19               PF14559.10     2e-29  101.8  15.4   1.1e-06   29.0   0.0   4.8   3   1   2   5   5   5   5 -
ut176_05280          -          TPR_19               PF14559.10   4.6e-28   97.4  10.3   1.5e-08   34.9   0.1   4.2   2   1   3   5   5   5   5 -
ta686_09350          -          TPR_19               PF14559.10   8.4e-28   96.6   4.2   4.9e-08   33.2   0.5   4.7   3   1   2   5   5   5   5 -
ut76_11135           -          TPR_19               PF14559.10   4.5e-27   94.2  33.5     1e-05   25.9   0.1   7.2   1   1   9  10  10  10   9 -
karp_00485           -          TPR_19               PF14559.10   6.7e-27   93.7  21.5   8.3e-06   26.1   1.0   6.8   4   2   2   6   6   6   5 -
karp_07475           -          TPR_19               PF14559.10   6.7e-27   93.7  21.5   8.3e-06   26.1   1.0   6.8   4   2   2   6   6   6   5 -
ta686_07200          -          TPR_19               PF14559.10   1.7e-26   92.4  30.5   1.7e-06   28.3   1.1   5.1   1   1   4   6   6   6   6 -
ta686_05305          -          TPR_19               PF14559.10   2.4e-26   91.9  10.7   1.1e-05   25.7   0.0   5.1   3   2   1   5   5   5   5 -
ta686_06215          -          TPR_19               PF14559.10   2.4e-26   91.9  10.7   1.1e-05   25.7   0.0   5.1   3   2   1   5   5   5   5 -
ikeda_09470          -          TPR_19               PF14559.10   5.1e-26   90.9  22.9   5.9e-06   26.6   0.5   6.2   3   2   4   7   7   7   7 -
karp_12355           -          TPR_19               PF14559.10   9.3e-26   90.0   7.7   3.6e-06   27.3   0.1   5.2   5   0   0   5   5   5   4 -
gilliam_04155        -          TPR_19               PF14559.10     1e-25   89.9  46.8     2e-05   24.9   2.1   6.8   1   1   8   9   9   9   9 -
gilliam_07975        -          TPR_19               PF14559.10   2.7e-25   88.5  19.6   2.3e-05   24.7   0.3   6.2   2   2   4   7   7   7   7 -
ut76_00890           -          TPR_19               PF14559.10   4.3e-25   87.9  18.1   4.4e-05   23.8   0.2   6.2   3   2   2   6   6   6   6 -
ikeda_10400          -          TPR_19               PF14559.10     5e-25   87.7   1.9     3e-05   24.3   0.2   5.2   5   0   0   5   5   5   4 -
karp_02650           -          TPR_19               PF14559.10   1.8e-24   85.9  20.9   0.00013   22.3   0.3   6.8   1   1   8   9   9   9   9 -
kato_06230           -          TPR_19               PF14559.10   1.8e-24   85.9  20.9   0.00013   22.3   0.3   6.8   1   1   8   9   9   9   9 -
ut76_01455           -          TPR_19               PF14559.10   1.8e-24   85.9  20.9   0.00013   22.3   0.3   6.8   1   1   8   9   9   9   9 -
gilliam_02130        -          TPR_19               PF14559.10   2.4e-24   85.5  13.6   4.4e-06   27.0   0.2   6.1   3   1   3   6   6   6   6 -
gilliam_12410        -          TPR_19               PF14559.10   2.4e-24   85.5  13.6   4.4e-06   27.0   0.2   6.1   3   1   3   6   6   6   6 -
ikeda_03735          -          TPR_19               PF14559.10   1.4e-23   83.1  20.6   1.5e-08   34.9   0.2   4.3   2   2   2   4   4   4   4 -
karp_00740           -          TPR_19               PF14559.10   1.8e-23   82.7  13.4   8.7e-08   32.4   0.1   4.7   2   2   1   4   4   4   4 -
ut176_01165          -          TPR_19               PF14559.10   2.1e-23   82.5  10.0   1.8e-05   25.1   0.3   5.5   5   1   1   6   6   5   4 -
ut76_01270           -          TPR_19               PF14559.10   2.1e-23   82.5   7.8   2.1e-06   28.0   0.3   5.2   5   0   0   5   5   5   4 -
gilliam_01525        -          TPR_19               PF14559.10   2.3e-23   82.4   6.9   2.7e-05   24.5   0.0   5.2   4   1   1   5   5   5   4 -
gilliam_01700        -          TPR_19               PF14559.10   2.3e-23   82.4   6.9   2.7e-05   24.5   0.0   5.2   4   1   1   5   5   5   4 -
gilliam_10090        -          TPR_19               PF14559.10   2.3e-23   82.4   6.9   2.7e-05   24.5   0.0   5.2   4   1   1   5   5   5   4 -
ta686_02410          -          TPR_19               PF14559.10   3.8e-23   81.7   6.1   3.6e-06   27.3   0.1   5.3   5   0   0   5   5   5   4 -
karp_04985           -          TPR_19               PF14559.10   4.4e-23   81.4   5.3   0.00034   20.9   0.1   5.2   4   1   1   5   5   5   5 -
karp_02695           -          TPR_19               PF14559.10   5.3e-23   81.2   6.5   0.00027   21.3   0.0   5.2   4   1   1   5   5   5   4 -
karp_07785           -          TPR_19               PF14559.10   5.3e-23   81.2   6.5   0.00027   21.3   0.0   5.2   4   1   1   5   5   5   4 -
karp_06560           -          TPR_19               PF14559.10   8.7e-23   80.5  11.3   1.3e-05   25.5   1.3   5.8   2   2   5   7   7   7   6 -
kato_01395           -          TPR_19               PF14559.10   1.9e-22   79.4  10.9   1.4e-09   38.2   0.1   4.5   3   2   1   4   4   4   4 -
karp_08590           -          TPR_19               PF14559.10   2.6e-22   79.0  10.6     1e-05   25.9   0.1   5.2   5   0   0   5   5   5   4 -
ut176_02655          -          TPR_19               PF14559.10   3.8e-22   78.5  16.7   1.6e-09   38.0   0.6   4.5   4   1   0   4   4   4   3 -
ut176_08915          -          TPR_19               PF14559.10   5.5e-22   77.9   9.5   9.9e-06   25.9   0.1   5.2   4   1   1   5   5   5   4 -
kato_05700           -          TPR_19               PF14559.10   7.4e-22   77.5   9.9   4.7e-05   23.7   0.0   5.2   5   0   0   5   5   5   4 -
ut176_00340          -          TPR_19               PF14559.10   8.1e-22   77.4   6.0    0.0001   22.6   0.0   5.2   5   0   0   5   5   5   4 -
ut176_02560          -          TPR_19               PF14559.10   8.1e-22   77.4   6.0    0.0001   22.6   0.0   5.2   5   0   0   5   5   5   4 -
ut76_03175           -          TPR_19               PF14559.10     1e-21   77.1   4.7   0.00068   20.0   0.0   5.2   5   0   0   5   5   5   4 -
ta686_11120          -          TPR_19               PF14559.10   1.2e-21   76.8   2.4   0.00048   20.5   0.1   5.2   4   1   0   5   5   5   4 -
ta686_12490          -          TPR_19               PF14559.10   1.2e-21   76.8   2.4   0.00048   20.5   0.1   5.2   4   1   0   5   5   5   4 -
